order_item_id,order_id,product_id,quantity,price
2d142bbc-1d3b-4f59-bf51-1de080bce22d,ORD_780,PROD_7,3,65.11
d03972b9-7e5f-4785-b7a4-1e251720b0c6,ORD_781,PROD_33,1,288.04
e25b0607-aa0e-4979-9498-4e6ffc9e3e43,ORD_781,PROD_95,3,455.27
f5e110f4-cf6e-4320-8fa1-95e47b943dec,ORD_781,PROD_29,2,271.6
87f4248c-15d3-4204-865a-d13a833ece5e,ORD_782,PROD_51,3,436.83
c1f05d5d-3ce4-469f-ad35-d9f0894581cc,ORD_782,PROD_87,2,388.99
19c26389-11ee-4f44-9a85-b077e595ce3d,ORD_783,PROD_97,1,104.39
7b2ed2c6-286c-4699-bf90-101b2f1d91b7,ORD_784,PROD_13,3,325.62
40ac15ed-81e1-48b4-85bc-21d7fc9b6c67,ORD_784,PROD_72,3,451.1
50a2788e-46ec-4b36-9099-0af1f804f440,ORD_785,PROD_90,1,312.34
388d7f9f-f515-4eed-a31c-7ed64e7d1c37,ORD_786,PROD_47,1,326.67
6bf98326-a4e6-450f-9807-a25f5d576cfc,ORD_786,PROD_40,3,169.34
821bbb1b-deaf-4ee2-82c5-12cde4cdccdb,ORD_787,PROD_81,1,151.46
2ad1f49d-d875-453f-84d7-3d7a14d0ce7a,ORD_787,PROD_80,1,288.1
2795c63c-2c73-4b4b-bd4a-ed230a42cf5b,ORD_787,PROD_14,3,251.7
f219da1c-3b5e-4ec0-9fed-af73baa64eda,ORD_787,PROD_41,3,437.72
ee58f535-28c4-4f72-9666-4c75e2dfc2d7,ORD_788,PROD_93,2,21.52
518113ba-bd78-4887-9cf5-c439cd9e3a09,ORD_788,PROD_72,3,451.1
854ee1f3-6fc7-4468-8340-803dde3109c6,ORD_788,PROD_5,2,69.85
46e4f5c0-05ad-43f5-9aae-9ba1b69fe393,ORD_789,PROD_51,3,436.83
7cc12de8-9ed7-4dce-9e5f-b68c3f38164b,ORD_789,PROD_64,3,89.14
db8ff052-e93c-435a-b181-bbc3fbfc05ed,ORD_790,PROD_63,1,342.49
75c88e79-7f29-47e2-a4b8-82ecb585bd76,ORD_790,PROD_42,1,54.36
d24b3433-cd3b-41d1-ab8c-f017bd78a971,ORD_791,PROD_5,2,69.85
9d9f43cb-90bd-4271-a297-6e89a48e916f,ORD_791,PROD_73,3,83.2
7690baf3-6119-4004-ab3f-9233636b675a,ORD_792,PROD_54,3,498.73
cdb536f0-a799-4226-9147-f8ffed24ed3b,ORD_792,PROD_44,2,207.94
a9682cb8-d801-49ad-a741-9d9806fa9f8b,ORD_792,PROD_46,2,172.59
04be85b0-03b6-4073-97ec-4dc322e684e9,ORD_793,PROD_58,3,452.19
bb29f14d-0322-4b7c-889e-aab852332380,ORD_793,PROD_84,3,433.21
52df04d1-36d3-410a-8923-65b8aef7755a,ORD_793,PROD_49,1,193.1
5c7dd10f-880a-48df-9c86-aac16c048dcf,ORD_793,PROD_59,2,165.57
cb56e177-7634-4c52-97b2-dfc5e8c830ff,ORD_794,PROD_39,2,67.49
68b3287b-a3da-4fd5-9a69-4d2d47850e8c,ORD_795,PROD_20,3,256.58
a71bea92-1b96-4ab9-af83-714c2b762699,ORD_795,PROD_70,3,131.39
2aae332a-bf40-4908-87cb-563580211faf,ORD_795,PROD_7,1,65.11
c37dd9ac-5da0-4fe3-81c0-4f170cc4b0f8,ORD_795,PROD_8,1,400.66
b021d79d-4eb6-49e3-8f22-edebe652b05e,ORD_796,PROD_53,3,317.42
df47897f-aecf-4d37-bfaf-8aa2b74ffb65,ORD_796,PROD_2,1,313.2
78453d40-f050-4e32-8333-ef5956430b4e,ORD_796,PROD_55,2,219.82
61d2e107-aee4-427e-8117-c28f99d1c629,ORD_797,PROD_53,3,317.42
a9111d41-3e96-4978-90e8-b722e01345bd,ORD_798,PROD_61,3,218.19
c4624524-150e-4e05-a1ff-4ece88e95e65,ORD_799,PROD_63,3,342.49
4998e356-c514-4685-ae8d-eb1a60ca15ba,ORD_799,PROD_37,2,196.11
75682524-e86f-45af-aae8-c90e6f4f4f6d,ORD_800,PROD_81,3,151.46
fc031aad-e85f-47ce-bf4c-a109d211e517,ORD_800,PROD_87,3,388.99
38520506-4e0e-452d-b09c-8161d9a51b7d,ORD_800,PROD_58,3,452.19
340d98d5-2c6b-4fc2-8523-69bd908c8b83,ORD_800,PROD_1,1,97.85
5b78427b-2064-445c-9358-3898f7d7cd3f,ORD_801,PROD_32,2,435.45
421d1802-29bc-4b1b-b9a9-815e7851e7c5,ORD_801,PROD_47,3,326.67
8eef33dd-6ad9-4ff4-9848-30a1194c1dcd,ORD_802,PROD_71,3,449.96
b2fd8bc3-a41c-455e-9a53-1607fb23a54e,ORD_802,PROD_64,2,89.14
7235a245-cb59-4035-bd13-2caae520a321,ORD_802,PROD_68,2,75.84
d4d0c4ab-070e-49cf-acff-2c3ccfe091ef,ORD_802,PROD_43,3,12.6
ecc6ade5-aeb4-4fd4-888d-ada93d82b787,ORD_803,PROD_1,1,97.85
d885aca8-a0da-4cb1-8f1a-0c2c29a610bd,ORD_803,PROD_41,1,437.72
aecadb01-0c37-4e53-8db1-4a2009edfc65,ORD_803,PROD_38,1,250.19
714f4be8-fe1b-4144-8600-80fe9ec16232,ORD_804,PROD_84,3,433.21
651dbe46-236b-444f-8e29-d293a8c25240,ORD_804,PROD_42,1,54.36
497750de-3ebb-4f57-8485-f736ea79cc56,ORD_805,PROD_65,3,306.7
c36ab7d7-9a77-49c2-9b03-5004d529fad4,ORD_806,PROD_12,3,233.42
dc51cea6-8458-4f1b-9127-12df8cc473cc,ORD_806,PROD_95,3,455.27
f4cd57e0-b40f-42fa-868a-0cfe8bc5411b,ORD_806,PROD_75,3,153.08
7776de80-99ae-41c2-ad4f-503b8465932d,ORD_806,PROD_71,3,449.96
5d7c2f5d-71ea-4a0f-a902-9a2aaefa67cf,ORD_807,PROD_33,2,288.04
28480d85-4109-498c-8480-ccf78f125fb5,ORD_807,PROD_33,1,288.04
4e4aeefc-c6fe-4b13-8e9b-2bb876215221,ORD_807,PROD_29,2,271.6
ff6d4a93-3cf6-4261-84df-6c4195027217,ORD_808,PROD_59,3,165.57
f6f363f7-cea1-44a4-8ae2-8ae33fd7fe88,ORD_808,PROD_65,1,306.7
e043953a-e54d-44ef-a428-65486e99584c,ORD_808,PROD_75,1,153.08
2a074383-9f9f-40d0-8668-9458bd0a5519,ORD_809,PROD_40,1,169.34
1a5f8dc6-f75c-4438-b603-96e07413cb20,ORD_809,PROD_83,3,140.87
e011fa00-e4aa-4553-8417-01c5c5f8a51b,ORD_810,PROD_39,2,67.49
2e4fd2f6-9a30-4f2c-ae17-a04fc1deff4e,ORD_810,PROD_25,1,145.01
9b79c82a-012f-4876-9c50-5ad5b5a9141d,ORD_811,PROD_3,2,314.58
a13b1b08-17d5-4ce5-ad62-de8473ce36a3,ORD_811,PROD_51,1,436.83
e1a963a0-9899-4c83-8467-316f71d1d624,ORD_812,PROD_6,1,221.87
eed9eecb-a8c2-47f2-802a-24198d3f675c,ORD_812,PROD_92,3,157.92
00ca3b74-14ab-4db5-b6cf-bdd4e2dc78be,ORD_812,PROD_41,1,437.72
220431ee-121b-4536-9fc0-b3e3fb29b47b,ORD_813,PROD_10,3,278.36
00ded8f2-7785-47cf-98c7-d65e98490887,ORD_813,PROD_27,1,499.46
40d37418-78b3-4763-ab5e-b04a031f46e9,ORD_814,PROD_93,3,21.52
d742cefd-8510-4ff9-926d-6be1f689c879,ORD_815,PROD_8,3,400.66
15971274-65c3-483e-b06c-f4780e832093,ORD_815,PROD_65,3,306.7
7de047d2-91d7-4ab2-a20b-38fd26b9cf5c,ORD_815,PROD_94,2,367.52
eac3ae63-d38f-404c-a516-209d820e6916,ORD_816,PROD_35,1,26.61
6f7c5ef0-6343-4ca2-8181-21e48eb60f53,ORD_816,PROD_19,3,194.88
aee1fb74-9a9d-4ab0-abd4-78c723e35977,ORD_816,PROD_76,3,346.71
6c43f869-4ea9-4cc1-b7dc-abe318f831af,ORD_817,PROD_42,3,54.36
c2b283de-cda9-4a05-8a9f-e957083ba72a,ORD_817,PROD_8,1,400.66
842bae39-c750-4cff-8c44-26b0ea1a2441,ORD_817,PROD_89,2,113.41
dfdf86ed-4068-446c-a266-492e40f9f8ea,ORD_818,PROD_59,2,165.57
c721377f-ebe7-4f01-8a57-4a39b9445958,ORD_818,PROD_46,1,172.59
b2825bb8-8f2f-40b6-b8e5-785f9c85dbe7,ORD_818,PROD_95,3,455.27
4bba7619-64a1-4f38-a059-7dc24325cd05,ORD_819,PROD_52,2,310.64
c7c155e2-de8a-48ea-bca7-a0f4ed7f5db9,ORD_820,PROD_3,3,314.58
3f0b7c00-4213-4ad1-af18-126656e01e94,ORD_820,PROD_93,2,21.52
8e7b9822-8b3f-4a27-8319-ceb316a81ce5,ORD_821,PROD_44,2,207.94
f8c0d44d-d4fb-4aa6-9385-58067b399332,ORD_821,PROD_23,1,173.24
6a01621b-a721-4dba-bb1d-e3077b9b6eea,ORD_822,PROD_0,3,233.68
681aab87-7b74-4d10-8c0d-6a1c48e92dc9,ORD_823,PROD_62,3,267.93
c47cf747-0e77-49c7-8fa6-508602626d56,ORD_823,PROD_37,2,196.11
33485866-91be-4e10-9581-479c030d2a55,ORD_823,PROD_32,3,435.45
f667a435-586d-420d-b17d-c692b90c54b9,ORD_823,PROD_96,3,375.0
82ecacc3-0fc6-4b7b-9a6d-0dd889010a85,ORD_824,PROD_69,2,320.76
c96b8182-59b5-41db-9d0d-d9d9be7a295d,ORD_824,PROD_34,1,428.73
54e85f34-55a0-4640-80a0-1978a5337939,ORD_825,PROD_35,2,26.61
66544824-e2c7-4d2e-bd95-ade206e40347,ORD_825,PROD_99,1,267.77
4633e76a-3de6-4dc1-a0ed-88c0aab40aab,ORD_825,PROD_3,3,314.58
2b0795e7-121c-44a1-8848-a2c6ea41d377,ORD_826,PROD_61,1,218.19
3d47c100-b2e2-429a-97d5-6c067cbb8657,ORD_826,PROD_9,2,158.82
82cc8f45-e20f-49ae-b1be-408c57309e20,ORD_826,PROD_0,1,233.68
57ba9eac-cbba-461b-9887-7f1743c46f6a,ORD_826,PROD_58,3,452.19
c4099532-e220-4493-bbdf-fa13d2f1203b,ORD_827,PROD_42,2,54.36
e8c462ec-671c-4c37-8ac2-90f9c3ff8688,ORD_827,PROD_47,1,326.67
36ddf65c-ba2b-4fc6-abf2-ee0b31339bb1,ORD_827,PROD_41,2,437.72
ccc1e7e9-2b6a-4b3b-b6dd-0cb3e2e4578c,ORD_827,PROD_21,1,432.69
7b32d199-c27d-4c39-88a4-f1234875f4b3,ORD_828,PROD_55,1,219.82
0bc948df-97ba-4f24-b230-d1f30176754c,ORD_828,PROD_98,2,438.85
b9e7c856-5f3f-4b4e-96d7-9f93d1b69ba9,ORD_828,PROD_59,1,165.57
5939f7b6-cc3b-4daf-9d2d-284e3a76851c,ORD_828,PROD_83,1,140.87
3b6a5d1e-afab-422c-8520-a73b68fedd0b,ORD_829,PROD_99,3,267.77
ca0039ff-629f-4d8b-a171-46dd10f40935,ORD_829,PROD_76,2,346.71
7e240ff4-94cb-4182-88a2-1d234d5ecb6d,ORD_830,PROD_16,3,210.67
1df64976-44dd-4650-8eff-383cbe86976d,ORD_830,PROD_64,2,89.14
05531aca-fb95-453b-b940-43894ed1f85b,ORD_831,PROD_0,2,233.68
50961717-c533-4d66-9d15-29307fe4efb9,ORD_832,PROD_10,1,278.36
59cc10ce-4208-41ee-9146-f27f3a00dc23,ORD_832,PROD_35,2,26.61
34de610e-ac37-4738-8aa3-06463950db55,ORD_833,PROD_23,1,173.24
610b6cb8-9647-4191-9ded-bae143f2e2ff,ORD_833,PROD_28,1,433.3
02949cdf-9175-437b-a8d7-3de7db09edf8,ORD_834,PROD_1,2,97.85
91d32b56-9b02-4bb7-b773-7e4e67335f08,ORD_835,PROD_44,2,207.94
aded5247-7823-4e11-876d-f36f41c560dc,ORD_835,PROD_53,3,317.42
f3bfa060-7aab-4132-9827-0fbb5b622611,ORD_836,PROD_50,1,315.27
4c3ab9ba-93a6-40fd-8d6d-fdaa12005769,ORD_836,PROD_70,3,131.39
2a0355e6-9855-4338-aa43-7b1f5dfb60f7,ORD_836,PROD_90,3,312.34
46ef129c-6323-40c4-9ebf-f9e375fd5b0d,ORD_836,PROD_48,1,426.91
a0b78e33-7de1-4f45-8933-b6bd5ca07e82,ORD_837,PROD_14,3,251.7
0fbda293-65f5-4c6b-8f51-de6a168300b3,ORD_838,PROD_74,2,472.89
79e377df-fc5f-4e1d-a899-6f85168b3ebd,ORD_839,PROD_77,1,423.43
46194dbb-7667-42d3-b3b1-bc5c966089e0,ORD_839,PROD_90,1,312.34
8a29363b-c1c5-471e-b817-9da5a77922a4,ORD_839,PROD_0,1,233.68
7bd449e6-33ff-465c-9079-af1513f0cb4c,ORD_839,PROD_86,3,417.26
fc11bb5c-1c44-4e32-8771-74483870a266,ORD_840,PROD_40,1,169.34
e882f127-9162-4f7b-9c16-f9b402f38c2a,ORD_841,PROD_37,1,196.11
02825bbd-c49c-4857-bf0d-b89b58073343,ORD_841,PROD_26,2,419.55
5fa1008f-bee8-4ecf-a0e2-c5294100ff20,ORD_842,PROD_12,3,233.42
c22dcc98-2cab-4b31-b496-5e6db95ff036,ORD_842,PROD_70,3,131.39
12fa0a5b-775b-49c9-ba29-b80a070b1669,ORD_843,PROD_48,1,426.91
ed63df40-1fb2-4dd4-94da-a56751c39c08,ORD_844,PROD_58,3,452.19
7e4b708e-96df-4fdd-815e-af3a9207a916,ORD_845,PROD_69,3,320.76
0b275c8f-48c5-4ca1-994b-a3923592c7b0,ORD_845,PROD_11,1,116.23
d1cdeb3c-31a9-44d0-b39c-2872b065e3d8,ORD_845,PROD_76,1,346.71
8c651b4f-cf34-49b6-9911-f8302208d304,ORD_846,PROD_58,2,452.19
d030164a-158f-4393-8b17-01e8005bfeb4,ORD_846,PROD_95,3,455.27
b28dc4ca-db64-4776-8bf7-5c6adf880804,ORD_847,PROD_9,1,158.82
0e255d81-79a6-4842-86ad-ee58ee0e8a74,ORD_847,PROD_18,2,231.11
8a580058-daef-4c1a-82b0-724121111aff,ORD_847,PROD_6,2,221.87
dcc40192-1b9e-440a-9c14-358d731b3243,ORD_847,PROD_50,2,315.27
c9a6eeba-dceb-45fc-acbd-624bbbaaeb9b,ORD_848,PROD_89,1,113.41
5530dcee-a104-449c-bb75-c6c0cdd26fb9,ORD_848,PROD_86,1,417.26
df6763f4-840c-4831-aa15-2d0028e2ad67,ORD_849,PROD_51,3,436.83
78a0fa62-8ecb-4e39-8461-80c16d242834,ORD_849,PROD_31,3,191.72
cde23554-b8f2-4215-a130-4dea3582a293,ORD_849,PROD_25,1,145.01
6bd4a8f5-2725-4e5d-9b1a-44cf33fd026a,ORD_850,PROD_57,1,224.62
c3a81867-3112-4576-ba68-81e839f62c74,ORD_851,PROD_94,3,367.52
5f7fa73f-09fc-4cdd-9765-9eb5605d0817,ORD_852,PROD_31,1,191.72
66a4b9df-7a87-4af4-92f5-f9fe8a82c299,ORD_852,PROD_73,3,83.2
2db6418c-a98a-4b74-8b7e-f70dec8070b6,ORD_852,PROD_26,2,419.55
29ff6177-4ec1-4d3c-b3be-a1560cc43acc,ORD_853,PROD_30,1,169.56
b6830b0f-8a00-4941-bd9c-e5e941607b6c,ORD_853,PROD_0,1,233.68
5557411e-26d2-453f-aee1-b6d5ed3fb9bb,ORD_854,PROD_31,1,191.72
e7a4248f-044e-49fe-ab69-93776cd93449,ORD_855,PROD_78,2,499.69
c3987e79-3928-4d51-b0db-8d5928ae6803,ORD_855,PROD_1,1,97.85
bafe3f67-dcd7-47ee-8dcb-5bc8d8c76d77,ORD_855,PROD_54,2,498.73
c8172a35-9915-45e3-913d-4e1868f58270,ORD_855,PROD_82,3,15.86
7af4c472-817b-45d3-b443-1734cc7ffb41,ORD_856,PROD_45,1,42.04
7900e110-0f63-4f83-bc91-8ce7086827ee,ORD_856,PROD_49,3,193.1
8c51e779-031d-4140-8bb3-536b5826b15a,ORD_856,PROD_5,2,69.85
a29e7b0b-118c-4902-9858-cb4034f7ccee,ORD_857,PROD_12,2,233.42
657b8afb-bf21-4169-8145-876fb6ce9cf0,ORD_858,PROD_8,1,400.66
22985ae6-7131-4a9e-944a-b59dbf947760,ORD_858,PROD_31,1,191.72
19e7cae0-1a73-49c2-ac37-866e81ed2b83,ORD_859,PROD_7,2,65.11
867bccca-8761-40a8-a64f-0f6dcea36f06,ORD_860,PROD_58,1,452.19
2564fdc2-555e-4b40-8c29-4551b09b3894,ORD_860,PROD_64,3,89.14
305b6b02-a336-4dcd-ab51-d284f1e4a33e,ORD_860,PROD_97,2,104.39
3b111665-37bd-4f49-adde-301b5736be6f,ORD_861,PROD_78,2,499.69
e7d09dc6-25ed-47f3-981f-92fa92ff2f47,ORD_862,PROD_69,1,320.76
51aef615-5e08-4f2d-93d2-0a42be4de544,ORD_863,PROD_25,1,145.01
9ae52192-e975-4acc-ae66-93c14fedc7a6,ORD_863,PROD_33,2,288.04
3cbfa402-a6f9-4eeb-8238-bf23fb483f1f,ORD_864,PROD_21,3,432.69
7cf38d6a-b232-48d1-a72f-ebb5a838a084,ORD_864,PROD_23,1,173.24
8e99c643-a549-4f98-b561-a7916298e834,ORD_864,PROD_29,3,271.6
0445dbc7-9761-405f-a5f1-f8b1b14ed4e3,ORD_865,PROD_29,1,271.6
ee03f218-4f0e-4793-80a6-738e5b9fc9ba,ORD_865,PROD_82,3,15.86
2dfffac8-6855-43a6-87ee-f5edaa65fb4f,ORD_865,PROD_47,3,326.67
a0332b2c-c90a-4cd1-ad95-caa58a239b07,ORD_865,PROD_89,2,113.41
144ffca5-8a9e-4172-816a-4393b222720a,ORD_866,PROD_12,2,233.42
deebf4db-9a6a-4881-8ee2-df9e5da6a12d,ORD_866,PROD_65,1,306.7
449a118c-8ae3-4075-8b20-d0c2df881f56,ORD_866,PROD_73,2,83.2
fdd4359c-eab1-4349-8dc1-bcbe5841646c,ORD_867,PROD_75,3,153.08
e2473c67-9716-47ac-80b7-7bf1d133eb5b,ORD_867,PROD_45,2,42.04
4ca32236-ab84-413f-ba48-c71856fa0c2a,ORD_867,PROD_64,2,89.14
b69917bb-5ae1-4f8f-bb78-f93cf03caa0e,ORD_867,PROD_65,3,306.7
3607da79-c4c9-480b-a1a5-aa5f8a7b973d,ORD_868,PROD_69,1,320.76
c73568b7-4e9b-4a25-889b-e9ec14d1d48f,ORD_869,PROD_58,3,452.19
fab94ec7-e815-422b-8a4b-ab71af42ddb5,ORD_869,PROD_90,1,312.34
c83d2ebd-b743-4f1a-8de9-0fb2cd4acf89,ORD_870,PROD_20,1,256.58
b553927a-66e0-49b4-b5b1-c4e56ab4f09d,ORD_870,PROD_66,2,311.76
afd1a75a-68c1-4ec8-abce-cab1e09f3612,ORD_870,PROD_54,2,498.73
ba77fabd-2c50-4c02-880c-bb38d8a73191,ORD_871,PROD_62,1,267.93
7530c6f6-1da5-470d-b7b9-beca674ca7fe,ORD_871,PROD_28,1,433.3
6b3278f7-b181-483c-9c94-10fe6b3760a2,ORD_871,PROD_62,3,267.93
27fe1e24-8dc3-47c9-bb1c-f23f6455b7d9,ORD_871,PROD_25,2,145.01
6543de0e-dcc7-44eb-a081-2e7fbc931623,ORD_872,PROD_36,1,354.09
da439ff1-24cb-4cb2-b253-7d40e807f939,ORD_872,PROD_93,1,21.52
38b01db5-58db-4684-9225-7b7f9558b1a7,ORD_872,PROD_99,2,267.77
315c04fe-74c1-4209-9496-18419692917c,ORD_873,PROD_46,1,172.59
38fd1814-acfa-474c-8581-920d2e296bcd,ORD_873,PROD_68,2,75.84
18c84356-34de-411c-b537-a8f7981f93f0,ORD_874,PROD_92,2,157.92
7c7cc37c-e33e-4f8f-b2fb-94d7244c4688,ORD_874,PROD_54,2,498.73
6220a5b1-f2e3-45c7-ae27-af763332476b,ORD_874,PROD_40,2,169.34
8ca607a4-bfa1-4cf7-b5a7-4ec57fa34bfc,ORD_875,PROD_31,3,191.72
1215e84d-507f-4caa-a69c-f9c38d8b326e,ORD_875,PROD_24,2,137.25
48df7406-4dcd-4924-8886-27d8dad2409a,ORD_875,PROD_92,3,157.92
d7971d1e-b703-4f6d-b27e-fee2220e78b5,ORD_875,PROD_91,3,315.98
e802b410-a3c8-4d1e-9f08-39b4931fd7af,ORD_876,PROD_53,1,317.42
94c4bf30-c118-4a27-aca0-d36670344d94,ORD_876,PROD_32,3,435.45
432448a6-7efe-4ffe-8fb2-152220fe4cec,ORD_876,PROD_23,1,173.24
c580dee5-7083-4788-854e-495ae8460802,ORD_877,PROD_71,2,449.96
dc669e0a-7b2b-46c4-a9ef-e36a5920211c,ORD_877,PROD_35,3,26.61
d8d42925-f209-4530-9f0a-7095478c8bd6,ORD_877,PROD_79,2,57.79
515f9110-2572-4d96-81d9-db960208024e,ORD_877,PROD_97,3,104.39
c82268f5-d746-4bd5-8bc2-acfebf7e812f,ORD_878,PROD_47,3,326.67
56aeaaf7-9201-4859-a06d-e9c7eb9ef89e,ORD_878,PROD_59,3,165.57
11071018-14fd-49bb-ab83-fd28fe9580c6,ORD_878,PROD_24,1,137.25
de082b7c-12d0-4cf2-9304-41c2ff4704f9,ORD_878,PROD_93,2,21.52
160cf1eb-caaf-452d-8912-009b7b5a8fd3,ORD_879,PROD_58,3,452.19
a60540c4-2aa2-4351-9116-2bc7ddb42dd4,ORD_880,PROD_15,3,256.89
647bd7f4-dbaa-4221-911e-915cb8d79859,ORD_880,PROD_65,3,306.7
a4e879f6-dbb2-46ff-af9a-0bf0992ad814,ORD_880,PROD_41,3,437.72
9bf03294-35fd-4fda-bf65-646218eae0c5,ORD_880,PROD_81,3,151.46
7f638db4-6fda-42fc-9704-77c02660ce29,ORD_881,PROD_67,3,251.35
9fb9c288-580c-4c47-b4e7-ef5c7ad49a41,ORD_881,PROD_62,1,267.93
f330363a-2830-45fe-ad16-ad2a3fa71552,ORD_882,PROD_30,2,169.56
748c90da-7bd1-4939-97b3-038afbf1b16a,ORD_882,PROD_47,1,326.67
1c06b93f-43c4-4032-a856-dcd1d0e3f157,ORD_883,PROD_44,1,207.94
fda0a065-2209-4c93-8b05-f65f82070f68,ORD_883,PROD_14,2,251.7
41f9cc93-f13f-4802-ad6d-1c9b5205d949,ORD_884,PROD_97,1,104.39
b30673b6-5dde-4e5c-bacc-9c33a257b8b5,ORD_884,PROD_69,1,320.76
7f954deb-0345-4cee-8f25-190bd0676a12,ORD_884,PROD_36,1,354.09
d24ab54e-dab4-4233-8204-d8d4d806dba7,ORD_884,PROD_54,2,498.73
74f1a4e9-a245-4de7-a3e9-ef71fc7a1bbb,ORD_885,PROD_9,1,158.82
9d7d1d76-7790-4e35-877d-90bfe764a66e,ORD_885,PROD_43,2,12.6
a874da42-c7c0-4af6-8892-0e7c1b888166,ORD_885,PROD_31,2,191.72
1135a1c3-18b1-4847-8e94-5bbca11c1447,ORD_886,PROD_83,3,140.87
8dcc8f8b-e9b7-4cfe-82a3-201af75f5715,ORD_886,PROD_45,2,42.04
6717cee4-d956-41ee-a72e-5883ec91470a,ORD_887,PROD_66,1,311.76
f9371bef-471a-4f62-b1ab-c2a150957d2e,ORD_887,PROD_99,1,267.77
34257cb3-9bd8-4c25-9256-1e355c940f67,ORD_888,PROD_6,3,221.87
7655b810-2458-4a91-b7b5-6d0301047cc3,ORD_889,PROD_92,1,157.92
c8040b64-2c53-431f-b745-49ebdb27877e,ORD_889,PROD_6,3,221.87
98727c4a-fac8-49ca-bfd1-4c61819462d7,ORD_890,PROD_71,2,449.96
c3c0cabe-acb3-463c-a4f2-8e5c35fd123b,ORD_890,PROD_2,3,313.2
ded4a354-e874-4541-8aa7-f10d820c3ec0,ORD_891,PROD_63,3,342.49
5869ffeb-907b-4a4d-b858-d2f0b62f24e3,ORD_892,PROD_7,2,65.11
5e3e5a84-a8b6-48b2-b8a3-fcb20eafa9fd,ORD_892,PROD_31,1,191.72
f13b7282-7b06-46fc-b41a-d6c3b55733f6,ORD_892,PROD_24,3,137.25
11f74f2b-f86f-454d-ae29-99cf2cf377d2,ORD_892,PROD_31,1,191.72
44012bcf-07a0-48ca-a230-33c9a170d0f5,ORD_893,PROD_74,2,472.89
46f8fc95-f1cd-48d4-a19f-0fede864218e,ORD_894,PROD_21,1,432.69
1804f058-8612-42ec-83c6-2b5c14465132,ORD_894,PROD_7,1,65.11
21d9c343-7a7b-497a-b760-5eeb3c723300,ORD_895,PROD_88,1,305.5
90ae3792-cc48-45f7-ad01-5d52986eed4b,ORD_895,PROD_43,1,12.6
267aa208-d694-4523-aef0-7a444224d33e,ORD_895,PROD_1,1,97.85
5ac84a86-f33f-4c21-858f-3d335a2426c0,ORD_896,PROD_24,1,137.25
93029de9-390b-4857-a259-33f384a06f92,ORD_897,PROD_15,1,256.89
9f3bcf62-8a14-4495-92c2-8366427e2075,ORD_897,PROD_58,1,452.19
49322ef2-da78-479e-8547-3d0fb1795335,ORD_897,PROD_88,2,305.5
838b6cd0-2f63-4336-8020-d677380f69e9,ORD_897,PROD_29,3,271.6
af052464-c1ad-46a0-a1f4-c71f34f9466a,ORD_898,PROD_6,3,221.87
18ff3914-3dab-484d-8549-e86d17e9ec4d,ORD_898,PROD_28,3,433.3
a14656e4-9769-455d-b2e2-6faea922102b,ORD_899,PROD_55,2,219.82
1e5d276a-b4db-458a-b4a1-31239c8870b8,ORD_899,PROD_25,2,145.01
e866a14d-58cd-495b-bdf2-1e8f525381f4,ORD_899,PROD_52,3,310.64
1f455967-8d39-4ea2-af16-f725159784bf,ORD_900,PROD_39,2,67.49
78281019-cc83-49d6-8c56-c60d7c53caaf,ORD_900,PROD_24,3,137.25
d1f5f598-204d-4368-b675-5be2d254a82c,ORD_900,PROD_9,3,158.82
8002054c-4ec1-4285-9f09-2beb1817ad05,ORD_901,PROD_29,2,271.6
83171543-e555-48a4-b11a-003528a117ca,ORD_902,PROD_90,1,312.34
74e5fe89-2a53-4c33-80fe-313acfd1cedf,ORD_903,PROD_14,3,251.7
28a683d6-60d6-48d6-b2e7-7d07af8f9f26,ORD_904,PROD_26,3,419.55
976b4bd9-6681-4573-b5fd-e16b31d00940,ORD_905,PROD_56,3,381.38
be86a5d2-d6e4-4ba0-a1a2-41f13a426efe,ORD_905,PROD_66,1,311.76
a837110b-34d6-4673-a064-7a358a125e25,ORD_906,PROD_5,2,69.85
e50223d1-79ca-4343-8bab-17657b37c574,ORD_907,PROD_70,3,131.39
1d3c58fb-4914-46df-a9b2-df80473d8eac,ORD_907,PROD_93,2,21.52
3f26e56d-87fd-4d08-87e3-79ff1ad47c5b,ORD_907,PROD_37,3,196.11
5a3746a6-d329-47e5-8667-b82f45f3dd07,ORD_907,PROD_86,3,417.26
f6290fb9-eaab-4dc1-9d6f-4a1c7bea5fa6,ORD_908,PROD_86,3,417.26
3653af68-61a4-482f-9085-9ad965858bfc,ORD_908,PROD_40,3,169.34
589d11bf-3623-4267-b678-2b809d787633,ORD_908,PROD_17,2,490.22
f026b142-4cd7-4349-a34d-f94083873e6d,ORD_909,PROD_24,2,137.25
19d92332-a315-4c38-89f8-9756b68de5f7,ORD_909,PROD_11,1,116.23
e17345ea-535b-4ec4-aa20-de1ea430f22c,ORD_910,PROD_15,1,256.89
bab3a907-df0c-4e67-a8ee-a165d681507a,ORD_910,PROD_6,3,221.87
4e0e4719-f5ee-406e-8511-696f5bb22856,ORD_910,PROD_25,2,145.01
fc236583-e6b8-44c6-8838-29ede57ad797,ORD_911,PROD_20,3,256.58
afbc5e9d-236e-48f8-a145-3c7f52543a5d,ORD_911,PROD_39,1,67.49
40129452-ebdd-4e34-b599-9c439cb37bce,ORD_912,PROD_0,3,233.68
